message_id,timestamp,sender_id,channel,receiver_ids,tickers,horizon,claim_type,direction,confidence,evidence,position_intent,natural_language,expires_at
1663f18f-fb35-4df8-8c98-988ecac69048,2024-07-22,SocialGraphAgent,private,"['TruthfulReporterAgent', 'PersuaderAgent', 'FreeRiderAgent', 'ContrarianAgent']",['AMZN'],medium,trend,bullish,0.6439064419384153,"[{'type': 'target_weight', 'quality': 0.1939064419384153}, {'type': 'recent_return', 'value': 0.06783072510441301, 'quality': 0.33915362552206507}, {'type': 'volatility', 'value': 0.02540133042038343, 'quality': 0.9745986695796166}]",increase,SocialGraphAgent reports a bullish signal on AMZN.,2024-08-11
e25bd91c-d4e6-4928-89d6-bbc3f1881883,2024-07-29,TruthfulReporterAgent,private,"['PersuaderAgent', 'SocialGraphAgent']",['NVDA'],medium,trend,bullish,0.7931063528423095,"[{'type': 'target_weight', 'quality': 0.3431063528423095}, {'type': 'recent_return', 'value': 0.06583261432269194, 'quality': 0.3291630716134597}, {'type': 'volatility', 'value': 0.02501550700223742, 'quality': 0.9749844929977626}]",increase,TruthfulReporterAgent reports a bullish signal on NVDA.,2024-08-18
60a0cea2-3df5-435f-8543-166f83e76bc1,2024-07-29,PersuaderAgent,moments,[],['GOOGL'],medium,trend,bullish,0.9500000000000001,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.003926059218059885, 'quality': 0.019630296090299426}, {'type': 'volatility', 'value': 0.015237181896601053, 'quality': 0.9847628181033989}]",increase,PersuaderAgent strongly recommends increasing exposure to GOOGL.,2024-08-18
a2c3c544-0a5a-426c-b0be-62cfa689942a,2024-07-29,ContrarianAgent,private,"['PersuaderAgent', 'SocialGraphAgent']",['MSFT'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.02873072479783012, 'quality': 0.1436536239891506}, {'type': 'volatility', 'value': 0.017068803783737502, 'quality': 0.9829311962162625}]",increase,ContrarianAgent reports a bullish signal on MSFT.,2024-08-18
1dc7f8b3-994c-4aae-a3d3-333aeb239e9c,2024-07-29,SocialGraphAgent,moments,[],['NVDA'],medium,trend,bullish,0.6716333710881182,"[{'type': 'target_weight', 'quality': 0.2216333710881182}, {'type': 'recent_return', 'value': 0.06583261432269194, 'quality': 0.3291630716134597}, {'type': 'volatility', 'value': 0.02501550700223742, 'quality': 0.9749844929977626}]",increase,SocialGraphAgent reports a bullish signal on NVDA.,2024-08-18
f7053f0c-d916-41ab-8a06-74f04ae7e3aa,2024-08-05,TruthfulReporterAgent,moments,[],['NVDA'],medium,trend,bullish,0.7966434494776238,"[{'type': 'target_weight', 'quality': 0.34664344947762377}, {'type': 'recent_return', 'value': 0.13484382883089485, 'quality': 0.6742191441544743}, {'type': 'volatility', 'value': 0.028720975298922403, 'quality': 0.9712790247010776}]",increase,TruthfulReporterAgent reports a bullish signal on NVDA.,2024-08-25
10b27d9a-b946-48b0-8a96-b12d106c14df,2024-08-05,PersuaderAgent,private,"['TruthfulReporterAgent', 'ContrarianAgent', 'SocialGraphAgent']",['GOOGL'],medium,trend,bullish,0.9500000000000001,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.06055827156599902, 'quality': 0.3027913578299951}, {'type': 'volatility', 'value': 0.015547203689825801, 'quality': 0.9844527963101742}]",increase,PersuaderAgent strongly recommends increasing exposure to GOOGL.,2024-08-25
199634ca-5783-44f6-8155-56e9a00ac61e,2024-08-05,FreeRiderAgent,public,[],['AMZN'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.1107826508359584, 'quality': 0.553913254179792}, {'type': 'volatility', 'value': 0.021983915013519054, 'quality': 0.978016084986481}]",increase,FreeRiderAgent reports a bullish signal on AMZN.,2024-08-25
5e0f8dad-4d86-42b2-a575-84563bf43507,2024-08-05,ContrarianAgent,public,[],['MSFT'],medium,trend,bullish,0.7962499834544194,"[{'type': 'target_weight', 'quality': 0.3462499834544195}, {'type': 'recent_return', 'value': -0.0006797385620914698, 'quality': 0.003398692810457349}, {'type': 'volatility', 'value': 0.013875487686409086, 'quality': 0.9861245123135909}]",increase,ContrarianAgent reports a bullish signal on MSFT.,2024-08-25
457079f6-612f-4198-a7f4-af1258dd3748,2024-08-05,SocialGraphAgent,public,[],['NVDA'],medium,trend,bullish,0.6511062301532411,"[{'type': 'target_weight', 'quality': 0.20110623015324106}, {'type': 'recent_return', 'value': 0.13484382883089485, 'quality': 0.6742191441544743}, {'type': 'volatility', 'value': 0.028720975298922403, 'quality': 0.9712790247010776}]",increase,SocialGraphAgent reports a bullish signal on NVDA.,2024-08-25
2703dcb4-0755-4757-ad6f-c138e686879c,2024-08-12,TruthfulReporterAgent,public,[],['AMZN'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.1874263075979814, 'quality': 0.937131537989907}, {'type': 'volatility', 'value': 0.02360686781739967, 'quality': 0.9763931321826004}]",increase,TruthfulReporterAgent reports a bullish signal on AMZN.,2024-09-01
5bc702c7-572f-45f3-803d-55b44699a80b,2024-08-12,PersuaderAgent,public,[],['TSLA'],medium,trend,bullish,0.9500000000000001,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.026511539195117395, 'quality': 0.13255769597558698}, {'type': 'volatility', 'value': 0.04335359888164678, 'quality': 0.9566464011183532}]",increase,PersuaderAgent strongly recommends increasing exposure to TSLA.,2024-09-01
7e798bc1-6ca4-4f13-b721-0eb4508fec10,2024-08-12,FreeRiderAgent,moments,[],['AMZN'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.1874263075979814, 'quality': 0.937131537989907}, {'type': 'volatility', 'value': 0.02360686781739967, 'quality': 0.9763931321826004}]",increase,FreeRiderAgent reports a bullish signal on AMZN.,2024-09-01
8cb036db-36d1-49fd-858a-db5b86b815ec,2024-08-12,ContrarianAgent,moments,[],['MSFT'],medium,trend,bullish,0.7496571663437142,"[{'type': 'target_weight', 'quality': 0.2996571663437142}, {'type': 'recent_return', 'value': -0.02802719676130161, 'quality': 0.14013598380650805}, {'type': 'volatility', 'value': 0.014091465793539409, 'quality': 0.9859085342064606}]",increase,ContrarianAgent reports a bullish signal on MSFT.,2024-09-01
67901233-64d1-45ea-91f6-1239b34bf0b4,2024-08-12,SocialGraphAgent,private,"['TruthfulReporterAgent', 'PersuaderAgent', 'FreeRiderAgent', 'ContrarianAgent']",['NVDA'],medium,trend,bullish,0.6690247447747107,"[{'type': 'target_weight', 'quality': 0.21902474477471076}, {'type': 'recent_return', 'value': 0.07164434825736055, 'quality': 0.35822174128680273}, {'type': 'volatility', 'value': 0.03429625283988803, 'quality': 0.965703747160112}]",increase,SocialGraphAgent reports a bullish signal on NVDA.,2024-09-01
e64edc30-179f-45f0-a2c2-357c6ab0ef97,2024-08-19,TruthfulReporterAgent,private,"['PersuaderAgent', 'SocialGraphAgent']",['AMZN'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.2101220489138118, 'quality': 1.0}, {'type': 'volatility', 'value': 0.02311231332323824, 'quality': 0.9768876866767617}]",increase,TruthfulReporterAgent reports a bullish signal on AMZN.,2024-09-08
636f65da-1e7d-4689-8824-ec9c52d8e4cf,2024-08-19,PersuaderAgent,moments,[],['TSLA'],medium,trend,bullish,0.9500000000000001,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.18027589752377682, 'quality': 0.9013794876188841}, {'type': 'volatility', 'value': 0.04556270653645605, 'quality': 0.954437293463544}]",increase,PersuaderAgent strongly recommends increasing exposure to TSLA.,2024-09-08
9df689e2-8797-4347-ba02-ae64e8ce6c86,2024-08-19,ContrarianAgent,private,"['PersuaderAgent', 'SocialGraphAgent']",['MSFT'],medium,trend,bullish,0.7448297106160542,"[{'type': 'target_weight', 'quality': 0.2948297106160541}, {'type': 'recent_return', 'value': -0.015044763468771594, 'quality': 0.07522381734385797}, {'type': 'volatility', 'value': 0.013387987205075998, 'quality': 0.986612012794924}]",increase,ContrarianAgent reports a bullish signal on MSFT.,2024-09-08
201478d2-35c5-4402-b829-7e19d51e29ba,2024-08-19,SocialGraphAgent,moments,[],['AMZN'],medium,trend,bullish,0.6676324960245189,"[{'type': 'target_weight', 'quality': 0.21763249602451892}, {'type': 'recent_return', 'value': 0.2101220489138118, 'quality': 1.0}, {'type': 'volatility', 'value': 0.02311231332323824, 'quality': 0.9768876866767617}]",increase,SocialGraphAgent reports a bullish signal on AMZN.,2024-09-08
28da3f58-c9a1-45a1-afc1-f22225e1bda2,2024-08-26,TruthfulReporterAgent,moments,[],['AMZN'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.10386127994279581, 'quality': 0.5193063997139791}, {'type': 'volatility', 'value': 0.02264311470332669, 'quality': 0.9773568852966733}]",increase,TruthfulReporterAgent reports a bullish signal on AMZN.,2024-09-15
76c2fc2b-e5fe-484f-8e07-0a1c352b4955,2024-08-26,PersuaderAgent,private,"['TruthfulReporterAgent', 'ContrarianAgent', 'SocialGraphAgent']",['GOOGL'],medium,trend,bullish,0.9500000000000001,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.12580062407620307, 'quality': 0.6290031203810154}, {'type': 'volatility', 'value': 0.016094595936793982, 'quality': 0.983905404063206}]",increase,PersuaderAgent strongly recommends increasing exposure to GOOGL.,2024-09-15
30ef314d-e64c-4faa-a5cc-4d0bb04ce1eb,2024-08-26,ContrarianAgent,public,[],['MSFT'],medium,trend,bullish,0.7099848648363858,"[{'type': 'target_weight', 'quality': 0.25998486483638583}, {'type': 'recent_return', 'value': -0.004292289393390991, 'quality': 0.021461446966954956}, {'type': 'volatility', 'value': 0.014491220172611934, 'quality': 0.985508779827388}]",increase,ContrarianAgent reports a bullish signal on MSFT.,2024-09-15
16bc4aa3-1f10-47bd-9652-8cf79b069507,2024-08-26,SocialGraphAgent,public,[],['AMZN'],medium,trend,bullish,0.666786742754808,"[{'type': 'target_weight', 'quality': 0.21678674275480794}, {'type': 'recent_return', 'value': 0.10386127994279581, 'quality': 0.5193063997139791}, {'type': 'volatility', 'value': 0.02264311470332669, 'quality': 0.9773568852966733}]",increase,SocialGraphAgent reports a bullish signal on AMZN.,2024-09-15
97382eb0-306c-4caa-89bb-7c87da491519,2024-09-02,TruthfulReporterAgent,public,[],['AMZN'],medium,trend,bullish,0.7950124731965502,"[{'type': 'target_weight', 'quality': 0.34501247319655026}, {'type': 'recent_return', 'value': 0.012608524933467091, 'quality': 0.06304262466733546}, {'type': 'volatility', 'value': 0.024060790943664277, 'quality': 0.9759392090563357}]",increase,TruthfulReporterAgent reports a bullish signal on AMZN.,2024-09-22
99419093-4818-4900-934c-acde9260d2b9,2024-09-02,PersuaderAgent,public,[],['TSLA'],medium,trend,bullish,0.9500000000000001,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.2360016590626296, 'quality': 1.0}, {'type': 'volatility', 'value': 0.03604587462339651, 'quality': 0.9639541253766035}]",increase,PersuaderAgent strongly recommends increasing exposure to TSLA.,2024-09-22
da4fcd97-e2cb-4e2a-9f64-dd30591206ac,2024-09-02,ContrarianAgent,moments,[],['GOOGL'],medium,trend,bullish,0.6882069524007877,"[{'type': 'target_weight', 'quality': 0.2382069524007876}, {'type': 'recent_return', 'value': -0.09736444519053211, 'quality': 0.48682222595266056}, {'type': 'volatility', 'value': 0.016049910414308192, 'quality': 0.9839500895856919}]",increase,ContrarianAgent reports a bullish signal on GOOGL.,2024-09-22
3afeb800-021e-4deb-8e19-1cb7013ce828,2024-09-02,SocialGraphAgent,private,"['TruthfulReporterAgent', 'PersuaderAgent', 'FreeRiderAgent', 'ContrarianAgent']",['AMZN'],medium,trend,bullish,0.7015284599705681,"[{'type': 'target_weight', 'quality': 0.2515284599705681}, {'type': 'recent_return', 'value': 0.012608524933467091, 'quality': 0.06304262466733546}, {'type': 'volatility', 'value': 0.024060790943664277, 'quality': 0.9759392090563357}]",increase,SocialGraphAgent reports a bullish signal on AMZN.,2024-09-22
2c4d3c61-4049-474f-8593-e4344bf886cc,2024-09-09,TruthfulReporterAgent,private,"['PersuaderAgent', 'SocialGraphAgent']",['AAPL'],medium,trend,bullish,0.7992375005571339,"[{'type': 'target_weight', 'quality': 0.349237500557134}, {'type': 'recent_return', 'value': 0.08601449275362327, 'quality': 0.43007246376811636}, {'type': 'volatility', 'value': 0.02142955882138218, 'quality': 0.9785704411786178}]",increase,TruthfulReporterAgent reports a bullish signal on AAPL.,2024-09-29
9bce5bf6-17bb-471f-b032-d535936f1a4d,2024-09-09,PersuaderAgent,moments,[],['AMZN'],medium,trend,bullish,0.9500000000000001,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.08031139532112641, 'quality': 0.40155697660563205}, {'type': 'volatility', 'value': 0.020509151094295866, 'quality': 0.9794908489057041}]",increase,PersuaderAgent strongly recommends increasing exposure to AMZN.,2024-09-29
39375b80-74db-49b9-ae39-e168476c4a46,2024-09-09,ContrarianAgent,private,"['PersuaderAgent', 'SocialGraphAgent']",['MSFT'],medium,trend,bullish,0.6952724307004116,"[{'type': 'target_weight', 'quality': 0.24527243070041155}, {'type': 'recent_return', 'value': 0.07513216211886586, 'quality': 0.3756608105943293}, {'type': 'volatility', 'value': 0.015089212571661818, 'quality': 0.9849107874283382}]",increase,ContrarianAgent reports a bullish signal on MSFT.,2024-09-29
1ef4ff6b-9dbb-493c-a6bc-fc9eeb765712,2024-09-09,SocialGraphAgent,moments,[],['AAPL'],medium,trend,bullish,0.68870405662706,"[{'type': 'target_weight', 'quality': 0.23870405662706}, {'type': 'recent_return', 'value': 0.08601449275362327, 'quality': 0.43007246376811636}, {'type': 'volatility', 'value': 0.02142955882138218, 'quality': 0.9785704411786178}]",increase,SocialGraphAgent reports a bullish signal on AAPL.,2024-09-29
b4ae0452-4103-483b-b834-9fc2b59c156b,2024-09-16,TruthfulReporterAgent,moments,[],['AAPL'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.02800602574637079, 'quality': 0.14003012873185394}, {'type': 'volatility', 'value': 0.019666843368918236, 'quality': 0.9803331566310818}]",increase,TruthfulReporterAgent reports a bullish signal on AAPL.,2024-10-06
6d34f76a-ce09-481b-bbd7-f5fd7210f545,2024-09-16,PersuaderAgent,private,"['TruthfulReporterAgent', 'ContrarianAgent', 'SocialGraphAgent']",['AMZN'],medium,trend,bullish,0.9500000000000001,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.13216510903426792, 'quality': 0.6608255451713396}, {'type': 'volatility', 'value': 0.016556564222434157, 'quality': 0.9834434357775659}]",increase,PersuaderAgent strongly recommends increasing exposure to AMZN.,2024-10-06
eacfa68f-e19b-4244-9b0a-99f1b2005f0a,2024-09-16,ContrarianAgent,public,[],['TSLA'],medium,trend,bullish,0.6821804653578061,"[{'type': 'target_weight', 'quality': 0.232180465357806}, {'type': 'recent_return', 'value': -0.052994669175290166, 'quality': 0.2649733458764508}, {'type': 'volatility', 'value': 0.036868479518374575, 'quality': 0.9631315204816254}]",increase,ContrarianAgent reports a bullish signal on TSLA.,2024-10-06
9d31af1e-d60b-42c4-a85b-3139ddc50819,2024-09-16,SocialGraphAgent,public,[],['AAPL'],medium,trend,bullish,0.6870732342153175,"[{'type': 'target_weight', 'quality': 0.23707323421531748}, {'type': 'recent_return', 'value': 0.02800602574637079, 'quality': 0.14003012873185394}, {'type': 'volatility', 'value': 0.019666843368918236, 'quality': 0.9803331566310818}]",increase,SocialGraphAgent reports a bullish signal on AAPL.,2024-10-06
b2579955-7714-49d8-ac9f-23a7d43fa9e4,2024-09-23,TruthfulReporterAgent,public,[],['AAPL'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.005985205110961678, 'quality': 0.02992602555480839}, {'type': 'volatility', 'value': 0.01902344877070555, 'quality': 0.9809765512292945}]",increase,TruthfulReporterAgent reports a bullish signal on AAPL.,2024-10-13
e179da7e-9738-49f2-879d-f0e203ca4978,2024-09-23,PersuaderAgent,public,[],['NVDA'],medium,trend,bullish,0.9500000000000001,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.1414191624207779, 'quality': 0.7070958121038895}, {'type': 'volatility', 'value': 0.027692000990989788, 'quality': 0.9723079990090102}]",increase,PersuaderAgent strongly recommends increasing exposure to NVDA.,2024-10-13
41b63595-f508-4911-8acb-ed991a7062dd,2024-09-23,ContrarianAgent,moments,[],['TSLA'],medium,trend,bullish,0.670086785630579,"[{'type': 'target_weight', 'quality': 0.220086785630579}, {'type': 'recent_return', 'value': -0.05876816898462811, 'quality': 0.29384084492314055}, {'type': 'volatility', 'value': 0.03413580687877587, 'quality': 0.9658641931212242}]",increase,ContrarianAgent reports a bullish signal on TSLA.,2024-10-13
46d395fd-5ef2-4d93-9eac-e5b5b745de2c,2024-09-23,SocialGraphAgent,private,"['TruthfulReporterAgent', 'PersuaderAgent', 'FreeRiderAgent', 'ContrarianAgent']",['AAPL'],medium,trend,bullish,0.6894868744287148,"[{'type': 'target_weight', 'quality': 0.2394868744287148}, {'type': 'recent_return', 'value': 0.005985205110961678, 'quality': 0.02992602555480839}, {'type': 'volatility', 'value': 0.01902344877070555, 'quality': 0.9809765512292945}]",increase,SocialGraphAgent reports a bullish signal on AAPL.,2024-10-13
684df5be-2b31-4de4-8f46-df6dd312f8c0,2024-09-30,TruthfulReporterAgent,private,"['PersuaderAgent', 'SocialGraphAgent']",['AAPL'],medium,trend,bullish,0.7874626769672233,"[{'type': 'target_weight', 'quality': 0.3374626769672233}, {'type': 'recent_return', 'value': 0.023628407943453222, 'quality': 0.11814203971726611}, {'type': 'volatility', 'value': 0.016552744921691693, 'quality': 0.9834472550783083}]",increase,TruthfulReporterAgent reports a bullish signal on AAPL.,2024-10-20
c65fef87-3ff9-4543-b2ac-84f117e7b6be,2024-09-30,PersuaderAgent,moments,[],['NVDA'],medium,trend,bullish,0.9500000000000001,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.2122241798808625, 'quality': 1.0}, {'type': 'volatility', 'value': 0.029412481341662303, 'quality': 0.9705875186583377}]",increase,PersuaderAgent strongly recommends increasing exposure to NVDA.,2024-10-20
8543bfe2-82d6-47b6-9d60-7b8857a575cb,2024-09-30,ContrarianAgent,private,"['PersuaderAgent', 'SocialGraphAgent']",['NVDA'],medium,trend,bullish,0.6804321323775513,"[{'type': 'target_weight', 'quality': 0.2304321323775513}, {'type': 'recent_return', 'value': -0.2122241798808625, 'quality': 1.0}, {'type': 'volatility', 'value': 0.029412481341662303, 'quality': 0.9705875186583377}]",increase,ContrarianAgent reports a bullish signal on NVDA.,2024-10-20
41a5e3ba-a980-4929-a2cf-fa25ae9fba48,2024-09-30,SocialGraphAgent,moments,[],['AAPL'],medium,trend,bullish,0.6782443395374708,"[{'type': 'target_weight', 'quality': 0.22824433953747078}, {'type': 'recent_return', 'value': 0.023628407943453222, 'quality': 0.11814203971726611}, {'type': 'volatility', 'value': 0.016552744921691693, 'quality': 0.9834472550783083}]",increase,SocialGraphAgent reports a bullish signal on AAPL.,2024-10-20
a51b2db3-05fa-4c13-8dd2-4352694222c6,2024-10-07,TruthfulReporterAgent,moments,[],['TSLA'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.2664744645799011, 'quality': 1.0}, {'type': 'volatility', 'value': 0.04129661652500384, 'quality': 0.9587033834749962}]",increase,TruthfulReporterAgent reports a bullish signal on TSLA.,2024-10-27
a5de2dfb-eec8-43f2-b218-cc7771c69d70,2024-10-07,PersuaderAgent,private,"['TruthfulReporterAgent', 'ContrarianAgent', 'SocialGraphAgent']",['AMZN'],medium,trend,bullish,0.9500000000000001,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.09259339235586261, 'quality': 0.46296696177931307}, {'type': 'volatility', 'value': 0.017124879577986248, 'quality': 0.9828751204220137}]",increase,PersuaderAgent strongly recommends increasing exposure to AMZN.,2024-10-27
32affabb-335a-4459-be10-a391873bbebd,2024-10-07,ContrarianAgent,public,[],['NVDA'],medium,trend,bullish,0.7304136974268343,"[{'type': 'target_weight', 'quality': 0.28041369742683425}, {'type': 'recent_return', 'value': -0.18679146326703522, 'quality': 0.9339573163351761}, {'type': 'volatility', 'value': 0.029873424486717676, 'quality': 0.9701265755132823}]",increase,ContrarianAgent reports a bullish signal on NVDA.,2024-10-27
ac17c384-2d82-4de4-9873-582f1d0f7779,2024-10-07,SocialGraphAgent,public,[],['AAPL'],medium,trend,bullish,0.6428217248252495,"[{'type': 'target_weight', 'quality': 0.19282172482524942}, {'type': 'recent_return', 'value': 0.04543938079669041, 'quality': 0.22719690398345205}, {'type': 'volatility', 'value': 0.01580618788506178, 'quality': 0.9841938121149382}]",increase,SocialGraphAgent reports a bullish signal on AAPL.,2024-10-27
4b3d3055-be62-4940-adeb-2b2b73b27fd8,2024-10-14,TruthfulReporterAgent,public,[],['TSLA'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.3488962472406181, 'quality': 1.0}, {'type': 'volatility', 'value': 0.03511409006743226, 'quality': 0.9648859099325677}]",increase,TruthfulReporterAgent reports a bullish signal on TSLA.,2024-11-03
fb51a2df-011e-427f-ab73-3e1b5a8a2cb9,2024-10-14,PersuaderAgent,public,[],['AAPL'],medium,trend,neutral,0.8,"[{'type': 'target_weight', 'quality': 0.1}, {'type': 'recent_return', 'value': 0.11982948111636582, 'quality': 0.5991474055818291}, {'type': 'volatility', 'value': 0.018136445118032647, 'quality': 0.9818635548819673}]",increase,PersuaderAgent strongly recommends increasing exposure to AAPL.,2024-11-03
7c9d6d01-919c-49d7-a7c1-f77d8c4dc371,2024-10-14,ContrarianAgent,moments,[],['NVDA'],medium,trend,bullish,0.7599433825822528,"[{'type': 'target_weight', 'quality': 0.3099433825822528}, {'type': 'recent_return', 'value': -0.12308855654511841, 'quality': 0.615442782725592}, {'type': 'volatility', 'value': 0.03226448445659517, 'quality': 0.9677355155434049}]",increase,ContrarianAgent reports a bullish signal on NVDA.,2024-11-03
0b030afc-6f7a-4d2a-97db-0c987ae64959,2024-10-14,SocialGraphAgent,private,"['TruthfulReporterAgent', 'PersuaderAgent', 'FreeRiderAgent', 'ContrarianAgent']",['TSLA'],medium,trend,bullish,0.6649374929816878,"[{'type': 'target_weight', 'quality': 0.2149374929816878}, {'type': 'recent_return', 'value': 0.3488962472406181, 'quality': 1.0}, {'type': 'volatility', 'value': 0.03511409006743226, 'quality': 0.9648859099325677}]",increase,SocialGraphAgent reports a bullish signal on TSLA.,2024-11-03
b62deb9f-45ad-47d9-8bdb-e13ebec7ff65,2024-10-21,TruthfulReporterAgent,private,"['PersuaderAgent', 'SocialGraphAgent']",['TSLA'],medium,trend,bullish,0.8,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': 0.37962448616820343, 'quality': 1.0}, {'type': 'volatility', 'value': 0.03261882275807213, 'quality': 0.9673811772419278}]",increase,TruthfulReporterAgent reports a bullish signal on TSLA.,2024-11-10
a9b2d6a2-c6ae-435a-ac28-c742feebd3a1,2024-10-21,PersuaderAgent,moments,[],['AMZN'],medium,trend,bullish,0.9500000000000001,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.041054116790314565, 'quality': 0.20527058395157283}, {'type': 'volatility', 'value': 0.016263291223330346, 'quality': 0.9837367087766696}]",increase,PersuaderAgent strongly recommends increasing exposure to AMZN.,2024-11-10
a78cfbc1-1229-4f4d-a84e-5275b0649d0c,2024-10-21,ContrarianAgent,private,"['PersuaderAgent', 'SocialGraphAgent']",['AMZN'],medium,trend,bullish,0.7435648384518921,"[{'type': 'target_weight', 'quality': 0.29356483845189213}, {'type': 'recent_return', 'value': -0.041054116790314565, 'quality': 0.20527058395157283}, {'type': 'volatility', 'value': 0.016263291223330346, 'quality': 0.9837367087766696}]",increase,ContrarianAgent reports a bullish signal on AMZN.,2024-11-10
2d866bd1-8976-45c3-be6f-b6db8f2c2439,2024-10-21,SocialGraphAgent,moments,[],['TSLA'],medium,trend,bullish,0.6508850646553686,"[{'type': 'target_weight', 'quality': 0.20088506465536848}, {'type': 'recent_return', 'value': 0.37962448616820343, 'quality': 1.0}, {'type': 'volatility', 'value': 0.03261882275807213, 'quality': 0.9673811772419278}]",increase,SocialGraphAgent reports a bullish signal on TSLA.,2024-11-10
0a6952aa-74fb-4fc1-a861-7041de67f21b,2024-10-28,TruthfulReporterAgent,moments,[],['AAPL'],medium,trend,bullish,0.785211911515779,"[{'type': 'target_weight', 'quality': 0.335211911515779}, {'type': 'recent_return', 'value': 0.2146521110088122, 'quality': 1.0}, {'type': 'volatility', 'value': 0.018671052427544722, 'quality': 0.9813289475724553}]",increase,TruthfulReporterAgent reports a bullish signal on AAPL.,2024-11-17
cfe36819-ba46-4cb4-b9fd-ea984cc7c668,2024-10-28,PersuaderAgent,private,"['TruthfulReporterAgent', 'ContrarianAgent', 'SocialGraphAgent']",['AMZN'],medium,trend,bullish,0.9500000000000001,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.06576200417536526, 'quality': 0.3288100208768263}, {'type': 'volatility', 'value': 0.026227153754057698, 'quality': 0.9737728462459423}]",increase,PersuaderAgent strongly recommends increasing exposure to AMZN.,2024-11-17
b7495909-633f-4f04-8844-bf0e582ce05a,2024-10-28,ContrarianAgent,public,[],['AMZN'],medium,trend,bullish,0.7998283743142777,"[{'type': 'target_weight', 'quality': 0.34982837431427766}, {'type': 'recent_return', 'value': -0.06576200417536526, 'quality': 0.3288100208768263}, {'type': 'volatility', 'value': 0.026227153754057698, 'quality': 0.9737728462459423}]",increase,ContrarianAgent reports a bullish signal on AMZN.,2024-11-17
9bd74807-ec67-48b5-a732-746410b3dada,2024-10-28,SocialGraphAgent,public,[],['AMZN'],medium,trend,bullish,0.6479104451913639,"[{'type': 'target_weight', 'quality': 0.1979104451913639}, {'type': 'recent_return', 'value': -0.06576200417536526, 'quality': 0.3288100208768263}, {'type': 'volatility', 'value': 0.026227153754057698, 'quality': 0.9737728462459423}]",increase,SocialGraphAgent reports a bullish signal on AMZN.,2024-11-17
4ae31409-0f36-4585-bec8-bdaa84d4f2f3,2024-11-04,TruthfulReporterAgent,public,[],['GOOGL'],medium,trend,bullish,0.7797360885406499,"[{'type': 'target_weight', 'quality': 0.3297360885406499}, {'type': 'recent_return', 'value': 0.12850619699934773, 'quality': 0.6425309849967387}, {'type': 'volatility', 'value': 0.02129063223839463, 'quality': 0.9787093677616053}]",increase,TruthfulReporterAgent reports a bullish signal on GOOGL.,2024-11-24
d3f0e4bd-4773-4fe0-b308-0bd76c48f6dd,2024-11-04,PersuaderAgent,public,[],['AMZN'],medium,trend,bullish,0.9500000000000001,"[{'type': 'target_weight', 'quality': 0.35}, {'type': 'recent_return', 'value': -0.08424158773975543, 'quality': 0.42120793869877715}, {'type': 'volatility', 'value': 0.025358071906814113, 'quality': 0.9746419280931858}]",increase,PersuaderAgent strongly recommends increasing exposure to AMZN.,2024-11-24
